"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2192933-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2192933-60";"2021-07-07";"2021-07-07T17:28:42";"5503";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5503";"CSPCCO";"62196";"https://dadosabertos.camara.leg.br/api/v2/eventos/62196";"1";"0";"0";"0";"Aprovado o Parecer, contra o voto do Dep. Marcel van Hattem.";"";"";"2021-07-02T10:43:58";"Parecer do Relator, Dep. Delegado Pablo (PSL-AM), pela aprovação deste, e do PL 1682/2021, apensado, com substitutivo.";"2289370";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2289370"
"2259679-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2259679-33";"2021-07-07";"2021-07-07T17:30:16";"5503";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5503";"CSPCCO";"62196";"https://dadosabertos.camara.leg.br/api/v2/eventos/62196";"1";"0";"0";"0";"Aprovado o Parecer, contra o voto do Dep. Marcel van Hattem.";"";"";"2021-06-02T18:54:04";"Parecer do Relator, Dep. Fábio Henrique (PDT-SE), pela aprovação, com substitutivo.";"2285647";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2285647"
"2258586-27";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258586-27";"2021-07-07";"2021-07-07T17:31:34";"5503";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5503";"CSPCCO";"62196";"https://dadosabertos.camara.leg.br/api/v2/eventos/62196";"1";"0";"0";"0";"Aprovado o Parecer, contra o voto do Deputado Paulo Ramos.";"";"";"2021-07-05T10:48:37";"Parecer do Relator, Dep. Lincoln Portela (PL-MG), pela rejeição deste, do PDL 342/2020, e do PDL 344/2020, apensados.";"2289466";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2289466"
"2288924-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2288924-3";"2021-07-07";"2021-07-07T19:21:48";"5503";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5503";"CSPCCO";"62196";"https://dadosabertos.camara.leg.br/api/v2/eventos/62196";"1";"0";"0";"0";"Aprovado, com a inclusão de um representante da  Polícia Civil do Estado do Rio de Janeiro.";"";"";"";"Apresentação do Requerimento n. 59/2021, pelo Deputado Delegado Antônio Furtado  (PSL/RJ), que ""Requer a realização de
audiência pública para tratar de
questões relacionadas ao Crime
Organizado que sequestram as vítimas e
obrigam a transferir recursos financeiros
através do PIX no Brasil. "".";"0";""
"2252649-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2252649-63";"2021-07-07";"2021-07-07T17:33:09";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"62278";"https://dadosabertos.camara.leg.br/api/v2/eventos/62278";"1";"412";"11";"3";"Aprovado o Substitutivo ao Projeto de Lei nº 2.646, de 2020, adotado pelo Relator da Comissão de Trabalho, de Administração e Serviço Público, ressalvados os destaques. Sim: 412; não: 11; abstenção: 1; total: 424.";"2021-07-07T17:23:25";"Votação em turno único.";"2021-07-07T17:27:37";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Arnaldo Jardim (CIDADANIA-SP), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa.";"2289983";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2289983"
"2147779-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2147779-9";"2021-07-07";"2021-07-07T17:56:32";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"62278";"https://dadosabertos.camara.leg.br/api/v2/eventos/62278";"1";"0";"0";"0";"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).";"";"";"2017-08-15T16:50:06";"Apresentação do Requerimento de Urgência (Art. 155 do RICD) n. 7015/2017, pelo Deputado Rubens Bueno (PPS-PR), que: ""Requer regime de urgência para apreciação do Projeto de Lei nº 6726, de 2016, que 'Regulamenta o limite remuneratório de que tratam o inciso XI e os §§ 9º e 11 da Constituição Federal' - extrateto"".";"0";""
"2121442-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2121442-141";"2021-07-07";"2021-07-07T17:56:33";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-6726/2016 à PL672616 (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"2121442-142";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2121442-142";"2021-07-07";"2021-07-07T17:56:34";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-6726/2016 à PL672616 (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"2121442-143";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2121442-143";"2021-07-07";"2021-07-07T17:56:35";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-6726/2016 à PL672616 (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"2121442-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2121442-144";"2021-07-07";"2021-07-07T17:56:35";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"0";"";"1";"0";"0";"0";"Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 7015/2017 => PL 6726/2016.";"";"";"";"Apresentação do Requerimento n. 1432/2021, pelo Deputado Lucas Redecker  (PSDB/RS), que ""Requer a inclusão em ordem do dia do Projeto de Lei nº 6.726, de 2016, que busca combater os supersalários no serviço público"".";"2289451";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2289451"
"2166595-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2166595-59";"2021-07-07";"2021-07-07T18:29:23";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"62278";"https://dadosabertos.camara.leg.br/api/v2/eventos/62278";"1";"400";"26";"1";"Aprovado, em primeiro turno, a Proposta de Emenda à Constituição nº 397, de 2017. Sim: 400; não: 26; total: 426.";"2021-07-07T18:18:13";"Votação em primeiro turno.";"2021-07-07T18:10:13";"Parecer proferido em Plenário pelo Relator, Dep. Vicentinho Júnior (PL-TO), pela Comissão Especial, que conclui pela aprovação desta, e pela rejeição da Emenda 1.";"2289997";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2289997"
"2166595-61";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2166595-61";"2021-07-07";"2021-07-07T18:34:47";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"62278";"https://dadosabertos.camara.leg.br/api/v2/eventos/62278";"1";"275";"21";"2";"Aprovado o Requerimento de quebra de interstício para a discussão e votação em segundo turno. Sim: 275; não: 21; total: 296.";"2021-07-07T18:33:00";"Votação do Requerimento de quebra de interstício para a discussão e votação em segundo turno.";"2021-07-07T18:10:13";"Parecer proferido em Plenário pelo Relator, Dep. Vicentinho Júnior (PL-TO), pela Comissão Especial, que conclui pela aprovação desta, e pela rejeição da Emenda 1.";"2289997";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2289997"
"2166595-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2166595-65";"2021-07-07";"2021-07-07T18:51:28";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"62278";"https://dadosabertos.camara.leg.br/api/v2/eventos/62278";"1";"422";"28";"1";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 397, de 2017. Sim: 422; não: 28; total: 450.";"2021-07-07T18:46:36";"Votação em segundo turno.";"2021-07-07T18:10:13";"Parecer proferido em Plenário pelo Relator, Dep. Vicentinho Júnior (PL-TO), pela Comissão Especial, que conclui pela aprovação desta, e pela rejeição da Emenda 1.";"2289997";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2289997"
"2271994-45";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2271994-45";"2021-07-07";"2021-07-07T19:12:40";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"62278";"https://dadosabertos.camara.leg.br/api/v2/eventos/62278";"1";"0";"0";"0";"Aprovado o Projeto de Lei nº 709, de 2021.";"2021-07-07T19:05:42";"Votação em turno único.";"2021-07-07T19:01:07";"Parecer proferido em Plenário pela Relatora, Dep. Celina Leão (PP-DF), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e má técnica legislativa; e, no mérito, pela aprovação.";"2290031";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2290031"
"2230960-24";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2230960-24";"2021-07-07";"";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"0";"";"0";"0";"0";"0";"Apresentação do Voto em Separado n. 1 CMULHER, pela Deputada Chris Tonietto  (PSL/RJ).";"";"";"2021-05-18T09:16:02";"Parecer da relatora, Dep. Flávia Morais, pela aprovação.";"2283203";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2283203"
"2256414-27";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2256414-27";"2021-07-08";"2021-07-08T11:28:45";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"62214";"https://dadosabertos.camara.leg.br/api/v2/eventos/62214";"1";"0";"0";"0";"APROVADO O PARECER. A DEPUTADA ÁUREA CAROLINA ABSTEVE-SE DE VOTAR.";"";"";"2021-05-19T16:56:44";"Parecer da Relatora, Dep. Lauriete, pela aprovação, com Substitutivo.";"2283621";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2283621"
"2289616-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289616-33";"2021-07-08";"2021-07-08T12:57:45";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"62315";"https://dadosabertos.camara.leg.br/api/v2/eventos/62315";"1";"0";"0";"0";"Aprovada a Redação Final assinada pelo Relator, Dep. Igor Timo (PODE-MG).";"2021-07-08T12:57:06";"Votação da Redação Final.";"2021-07-08T12:29:00";"Parecer proferido em Plenário pelo Relator, Dep. Igor Timo (PODE-MG), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa; e, no mérito, pela aprovação.";"2290151";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2290151"
"2288319-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2288319-48";"2021-07-08";"2021-07-08T14:17:18";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"62315";"https://dadosabertos.camara.leg.br/api/v2/eventos/62315";"1";"0";"0";"0";"Aprovada a Redação Final assinada pela Relatora, Dep. Luisa Canziani (PTB-PR).";"2021-07-08T14:16:43";"Votação da Redação Final.";"2021-07-08T13:14:43";"Parecer proferido em Plenário pela Relatora, Dep. Luisa Canziani (PTB-PR), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa deste e dos apensados, com a Emenda de Redação apresentada.";"2290166";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2290166"
"2289621-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289621-3";"2021-07-08";"2021-07-08T09:43:02";"537871";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537871";"CIDOSO";"61991";"https://dadosabertos.camara.leg.br/api/v2/eventos/61991";"1";"0";"0";"0";"Aprovado.";"2021-07-08T09:42:48";"Iniciada  a Votação";"";"Apresentação do Requerimento n. 58/2021, pela Deputada Leandre  (PV/PR), que ""Requer a realização de reunião de audiência pública conjunta com a Comissão Externa destinada a Acompanhar e Debater Políticas Públicas voltadas ao Envelhecimento Saudável, se alinhando com as Diretrizes da OMS para debater o tema “Velhice não é doença.” "".";"0";""
"2289629-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289629-3";"2021-07-08";"2021-07-08T09:43:08";"537871";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537871";"CIDOSO";"61991";"https://dadosabertos.camara.leg.br/api/v2/eventos/61991";"1";"0";"0";"0";"Aprovado.";"2021-07-08T09:42:54";"Iniciada  a Votação";"";"Apresentação do Requerimento n. 59/2021, pela Deputada Leandre  (PV/PR), que ""Requer a realização de audiência pública para debater o Projeto de Lei 4.766, de 2019, que estabelece diretrizes a serem observadas na composição dos conselhos nacional, estaduais, do Distrito Federal e municipais do idoso"".";"0";""
"2289752-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289752-2";"2021-07-08";"2021-07-08T09:53:48";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"62236";"https://dadosabertos.camara.leg.br/api/v2/eventos/62236";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 52/2021, pelo Deputado Bacelar  (PODE/BA), que ""Requer a realização de audiência pública para apresentação do projeto “Vai Turismo – Rumo ao futuro”, lançado pela Confederação Nacional do Comércio de Bens (CNC)"".";"0";""
"2289764-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289764-2";"2021-07-08";"2021-07-08T09:54:06";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"62236";"https://dadosabertos.camara.leg.br/api/v2/eventos/62236";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 53/2021, pelo Deputado Eduardo Bismarck  (PDT/CE), que ""Requer realização de Audiência Pública na Comissão de Turismo da Câmara dos Deputados para debater a criação do Dia Nacional do Guia de Turismo"".";"0";""
"2289830-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289830-2";"2021-07-08";"2021-07-08T09:54:17";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"62236";"https://dadosabertos.camara.leg.br/api/v2/eventos/62236";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 54/2021, pelo Deputado Otavio Leite (PSDB/RJ), que ""Requer a realização de Audiência Pública, para debater a Educação e Formação Profissional em Turismo no Brasil: atualidade e perspectivas"".";"0";""
"2289831-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289831-2";"2021-07-08";"2021-07-08T09:54:48";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"62236";"https://dadosabertos.camara.leg.br/api/v2/eventos/62236";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 55/2021, pelo Deputado Otavio Leite (PSDB/RJ), que ""Requer a realização de Audiência Pública para debater o Impacto de Carga Turística – diagnósticos e propostas para uma adequada administração, com os Secretários de Turismo relacionados abaixo"".";"0";""
"2289858-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289858-2";"2021-07-08";"2021-07-08T09:55:00";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"62236";"https://dadosabertos.camara.leg.br/api/v2/eventos/62236";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 56/2021, pelo Deputado Bacelar  (PODE/BA), que ""Requer realização de Seminário, no âmbito da Comissão de Turismo, para comemoração do Dia Nacional do Turismo"".";"0";""
"2289033-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289033-2";"2021-07-08";"2021-07-08T10:09:47";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"62214";"https://dadosabertos.camara.leg.br/api/v2/eventos/62214";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 24/2021, pela Deputada Tereza Nelma  (PSDB/AL) e outros, que ""Requer a realização de Audiência Pública para solicitação de depoimento"".";"0";""
"2289567-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289567-2";"2021-07-08";"2021-07-08T10:10:01";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"62214";"https://dadosabertos.camara.leg.br/api/v2/eventos/62214";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 25/2021, pela Deputada Celina Leão  (PP/DF), que ""Requer a realização de Audiência Pública para tratar do Atendimento às Mulheres Vítimas do Dispositivo Essure, no Brasil"".";"0";""
"2289568-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289568-2";"2021-07-08";"2021-07-08T10:10:21";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"62214";"https://dadosabertos.camara.leg.br/api/v2/eventos/62214";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 26/2021, pela Deputada Tereza Nelma  (PSDB/AL) e outros, que ""Requer a realização de audiência pública para apresentação e debater a situação do Poder Judiciário no enfrentamento à violência contra as mulheres. "".";"0";""
"2289570-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289570-2";"2021-07-08";"2021-07-08T10:10:45";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"62214";"https://dadosabertos.camara.leg.br/api/v2/eventos/62214";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 28/2021, pela Deputada Tereza Nelma  (PSDB/AL) e outros, que ""Requer a realização de audiência pública para apresentação e debate o estudo “A vitimização de Mulheres no Brasil”, realizado pelo Fórum Brasileiro de Segurança Pública e do Instituto Datafolha. "".";"0";""
"2289571-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289571-2";"2021-07-08";"2021-07-08T10:11:00";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"62214";"https://dadosabertos.camara.leg.br/api/v2/eventos/62214";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 29/2021, pela Deputada Tereza Nelma  (PSDB/AL) e outros, que ""Requer a realização de audiência pública para debater a implementação da Lei nº 14.149/2021 e a articulação com a rede de atendimento e enfrentamento à violência contra a mulher. "".";"0";""
"2289734-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289734-2";"2021-07-08";"2021-07-08T10:11:20";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"62214";"https://dadosabertos.camara.leg.br/api/v2/eventos/62214";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 30/2021, pela Deputada Erika Kokay  (PT/DF) e outros, que ""Requer a realização de diligências desta Comissão, em parceria com a Secretaria da Mulher desta Casa, nos Estados, Munícipios e no Distrito Federal para averiguar denúncias de violência política de gênero protocoladas na Procuradoria da Câmara Federal"".";"0";""
"2289569-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289569-2";"2021-07-08";"2021-07-08T10:15:43";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"62214";"https://dadosabertos.camara.leg.br/api/v2/eventos/62214";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 27/2021, pela Deputada Tereza Nelma  (PSDB/AL) e outros, que ""Requer a realização de audiência pública para debater a implementação das delegacias especializadas de atendimento à mulher vítima de violência"".";"0";""
"2254199-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254199-23";"2021-07-08";"2021-07-08T10:26:14";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"62214";"https://dadosabertos.camara.leg.br/api/v2/eventos/62214";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-06-30T09:34:12";"Parecer da relatora, Dep. Lauriete (PSC-ES), pela rejeição.";"2288667";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2288667"
"2288928-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2288928-2";"2021-07-08";"2021-07-08T10:26:21";"538926";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538926";"PL115319";"62266";"https://dadosabertos.camara.leg.br/api/v2/eventos/62266";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 1/2021, pelo Deputado Roberto Alves  (REPUBLIC/SP), que ""Requer a realização de audiência pública para debater o direito de arena, mais conhecido como direito de transmissão, com os seguintes convidados: Reinaldo Carneiro Barros, Presidente da Federação Paulista de Futebol; Rodolfo Landim, Presidente do Clube de Regatas do Flamengo; Guilherme Bellintani, Presidente do Esporte Clube Bahia; Alessandro Barcellos, Presidente Sport Club Internacional; João Roma, Ministro de Estado da Cidadania; Marcio Silva Novais, Presidente da Associação Brasileira de Rádio e Televisão (ABRATEL); Flavio Lara Resende, Presidente da Associação Brasileira de Emissoras de Rádio e TV (ABERT)"".";"0";""
"2289424-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289424-2";"2021-07-08";"2021-07-08T10:26:27";"538926";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538926";"PL115319";"62266";"https://dadosabertos.camara.leg.br/api/v2/eventos/62266";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 2/2021, pela Deputada Celina Leão  (PP/DF), que ""Realização de reunião de audiência pública para debater o tema “Atualização da Lei nº 9.615, de 2018 - (Lei Pelé)”, com a presença de representantes dos Clubes Futebolísticos Brasileiros"".";"0";""
"2289425-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289425-2";"2021-07-08";"2021-07-08T10:26:33";"538926";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538926";"PL115319";"62266";"https://dadosabertos.camara.leg.br/api/v2/eventos/62266";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 3/2021, pela Deputada Celina Leão  (PP/DF), que ""Realização de reunião de audiência pública para debater o tema “Atualização da Lei nº 9.615, de 2018 - (Lei Pelé)”, com a presença de representantes das Federações Esportivas do Brasil. "".";"0";""
"2289833-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289833-2";"2021-07-08";"2021-07-08T10:29:19";"538926";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538926";"PL115319";"62266";"https://dadosabertos.camara.leg.br/api/v2/eventos/62266";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 4/2021, pelo Deputado Roberto Alves  (REPUBLIC/SP), que ""Requerimento para discutir a proteção de Crianças e Adolescentes, contra o assédio e abuso sexual nos esportes, por meio de audiência pública com os seguintes convidados: representante do Conselho Federal de Psicologia; representante do Conselho Federal de Educação Física; ex-goleiro Alexsandro Montrinas; jornalista esportivo Breiller Pires; Federação Pernambucana de Futebol; Federação de Jiu-jitsu do Rio de Janeiro e Federação de Ginasta do Paraná"".";"0";""
"2289834-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289834-2";"2021-07-08";"2021-07-08T10:29:25";"538926";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538926";"PL115319";"62266";"https://dadosabertos.camara.leg.br/api/v2/eventos/62266";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 5/2021, pelo Deputado Roberto Alves  (REPUBLIC/SP), que ""Requerimento para discutir sobre a profissionalização do “Olheiro desportivo”. Para ser considerado agente desportivo toda pessoa física ou jurídica que atue como representante de atleta, de técnico de desporto ou de entidade de prática desportiva profissional ou formadora de atleta deverá ser obrigatoriamente cadastrado em confederações desportivas. Solicita audiência pública com os seguintes convidados: representante da Confederação Brasileira de Futebol; representante da Secretaria de Esportes do Ministério da Cidadania; representante do Comitê Olímpico Brasileiro; representante do Conselho Federal de Educação Física; representante da Confederação Nacional de Natação; representante da Confederação Nacional de Basquete e representante da Confederação Nacional do Ciclismo"".";"0";""
"2289835-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289835-2";"2021-07-08";"2021-07-08T10:29:31";"538926";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538926";"PL115319";"62266";"https://dadosabertos.camara.leg.br/api/v2/eventos/62266";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 6/2021, pela Deputada Celina Leão  (PP/DF), que ""Requer a realização de audiência pública em alusão à alteração da Lei n. 9.615, de 24 de março de 1998, que institui Normas Gerais sobre Desporto e dá outras providências (Lei Pelé), com os seguintes convidados: Prof. Dr. José Roberto Gnecco, Professor da UNESP; Sra. Marlova Jovchelovitch Noleto, Diretora e Representante da
UNESCO no Brasil; ) Sr. Fabio Soares Eon, Coordenador de Ciências Humanas e
Sociais da UNESCO Brasil; Prof. Humberto Aparecido Panzetti, Presidente da
Associação Brasileira de Secretários Municipais de Esporte e Lazer; Profa. Rejane Penna Rodrigues, Secretária Municipal de Esporte de Porto Alegre, RS, de 1994 a 2004
"".";"0";""
"2289838-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289838-2";"2021-07-08";"2021-07-08T10:29:37";"538926";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538926";"PL115319";"62266";"https://dadosabertos.camara.leg.br/api/v2/eventos/62266";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 7/2021, pela Deputada Celina Leão  (PP/DF), que ""Requer a realização de audiência pública para debater os Direitos de transmissão de eventos esportivos com os seguintes convidados: Secretaria Especial do Esporte do Ministério da Cidadania; Confederação Brasileira de Futebol (CBF); Confederação Brasileira de Vôlei (CBV); Federação Nacional dos Atletas Profissionais – FENAPAF; Cristiano Augusto Rodrigues Possídio - membro filiado ao Instituto Brasileiro de Direito Desportivo (IBDD).
- Celso Moredo Garcia membro fundador da Academia
Nacional de Direito Desportivo (ANDD)"".";"0";""
"2289839-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289839-2";"2021-07-08";"2021-07-08T10:29:45";"538926";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538926";"PL115319";"62266";"https://dadosabertos.camara.leg.br/api/v2/eventos/62266";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 8/2021, pela Deputada Celina Leão  (PP/DF), que ""Requer a realização de audiência pública para debater o papel do educador físico na educação brasileira, do ensino fundamental ao universitário, com os seguintes convidados: Secretaria Nacional de Esporte, Educação, Lazer e Inclusão Social, órgão pertencente à Secretaria Especial do Esporte do Ministério da Cidadania;  Conselho Federal de Educação Física (Confef); Confederação Brasileira de Desporto Escolar (CBDE);
- Confederação Brasileira do Desporto Universitário (CBDU); e Márcio Atalla - Professor de Educação Física e colunista e apresentador da rádio CBN"".";"0";""
"2289841-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2289841-2";"2021-07-08";"2021-07-08T10:29:54";"538926";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538926";"PL115319";"62266";"https://dadosabertos.camara.leg.br/api/v2/eventos/62266";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 9/2021, pela Deputada Celina Leão  (PP/DF), que ""Requer a realização de reunião de audiência pública com o tema “Regulação de apostas esportivas realizadas por meios eletrônicos”, com os seguintes convidados: Associação Brasileira de Apostas Esportivas; Associação Brasileira de Loterias Estaduais (Able); Caixa Econômica Federal (CEF); Conselho de Controle de Atividades Financeiras (Coaf)
"".";"0";""
