"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_apreciacao";"ultimoStatus_url"
"2417821";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417821";"DOC";"31";"2024";"1003";"Ofício da Primeira-Secretaria";"Of. nº 13/2024/PS-GSE que comunica ao Senado Federal a restituição do PL 3/2023, sancionado.";"";"";"2024-02-09T11:04:33";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345625";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386807";"";"2024-02-09T11:04:33";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 31/2024 (Ofício da Primeira-Secretaria), pelo Deputado Luciano Bivar (UNIÃO/PE), que ""Of. nº 13/2024/PS-GSE que comunica ao Senado Federal a restituição do PL 3/2023, sancionado"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386807"
"2417822";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417822";"DOC";"32";"2024";"1003";"Ofício da Primeira-Secretaria";"Of. nº 17/2024/PS-GSE que comunica ao Senado Federal a restituição dos autógrafos do PL 5868/2019, sancionado.";"";"";"2024-02-09T11:04:33";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2306806";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386808";"";"2024-02-09T11:04:33";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 32/2024 (Ofício da Primeira-Secretaria), pelo Deputado Luciano Bivar (UNIÃO/PE), que ""Of. nº 17/2024/PS-GSE que comunica ao Senado Federal a restituição dos autógrafos do PL 5868/2019, sancionado"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386808"
"2417823";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417823";"DOC";"33";"2024";"1003";"Ofício da Primeira-Secretaria";"Of. nº 18/2024/PS-GSE que comunica ao Senado Federal a restituição dos autógrafos do PL 4071/2015, sancionado.";"";"";"2024-02-09T11:04:33";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2075455";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386809";"";"2024-02-09T11:04:33";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 33/2024 (Ofício da Primeira-Secretaria), pelo Deputado Luciano Bivar (UNIÃO/PE), que ""Of. nº 18/2024/PS-GSE que comunica ao Senado Federal a restituição dos autógrafos do PL 4071/2015, sancionado"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386809"
"2417824";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417824";"DOC";"34";"2024";"1003";"Ofício da Primeira-Secretaria";"Of. nº 22/2024/PS-GSE que comunica ao Senado Federal a restituição dos autógrafos do PL 1837/2021, sancionado.";"";"";"2024-02-09T11:04:33";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2344530";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386810";"";"2024-02-09T11:04:33";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 34/2024 (Ofício da Primeira-Secretaria), pelo Deputado Luciano Bivar (UNIÃO/PE), que ""Of. nº 22/2024/PS-GSE que comunica ao Senado Federal a restituição dos autógrafos do PL 1837/2021, sancionado"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386810"
"2417825";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417825";"DOC";"35";"2024";"1003";"Ofício da Primeira-Secretaria";"Of. nº 21/2024/PS-GSE que comunica ao Senado Federal a restituição dos autógrafos do PL 1927/2019, sancionado.";"";"";"2024-02-09T11:04:33";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2229714";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386811";"";"2024-02-09T11:04:33";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 35/2024 (Ofício da Primeira-Secretaria), pelo Deputado Luciano Bivar (UNIÃO/PE), que ""Of. nº 21/2024/PS-GSE que comunica ao Senado Federal a restituição dos autógrafos do PL 1927/2019, sancionado"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386811"
"2417826";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417826";"DOC";"36";"2024";"1003";"Ofício da Primeira-Secretaria";"Of. nº 20/2024/PS-GSE que comunica ao Senado Federal a restituição dos autógrafos do PL 3493/2021, sancionado.";"";"";"2024-02-09T11:04:33";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2354267";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386812";"";"2024-02-09T11:04:33";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 36/2024 (Ofício da Primeira-Secretaria), pelo Deputado Luciano Bivar (UNIÃO/PE), que ""Of. nº 20/2024/PS-GSE que comunica ao Senado Federal a restituição dos autógrafos do PL 3493/2021, sancionado"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386812"
"2417827";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417827";"DOC";"37";"2024";"1003";"Ofício da Primeira-Secretaria";"Of. nº 12/2024/PS-GSE que comunica ao Senado Federal a restituição de autógrafos do PL 3268/2021,  sancionado.";"";"";"2024-02-09T11:04:33";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2299903";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386813";"";"2024-02-09T11:04:33";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 37/2024 (Ofício da Primeira-Secretaria), pelo Deputado Luciano Bivar (UNIÃO/PE), que ""Of. nº 12/2024/PS-GSE que comunica ao Senado Federal a restituição de autógrafos do PL 3268/2021,  sancionado"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386813"
"2417828";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417828";"REQ";"236";"2024";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene sobre abertura da Campanha da Fraternidade com o tema: “Fraternidade e amizade social” e o lema: “Vós sois todos irmãos e irmãs” (Evangelho de Mateus, 23,8).";"";"";"2024-02-09T12:21:39";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386818";"";"2024-03-12T00:00:00";"10";"";"180";"PLEN";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"Sessão Solene";"1070";"Tramitação Finalizada";"1285";"Sessão Solene realizada em 12/03/2024.";"Indefinida";""
"2417829";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417829";"PL";"246";"2024";"139";"Projeto de Lei";"Visando coibir abusos na sala de aula, proíbe o uso indiscriminado de celulares e outros dispositivos eletrônicos pelos alunos nas unidades escolares públicas e privadas do Brasil e dá outras providências.";"";"Proibição, uso excessivo, telefone celular, equipamento eletrônico, aluno, Rede pública de ensino, Rede privada de ensino, exceção, pessoa com deficiência. _Escola, promoção, campanha educativa, ação educacional, uso responsável, telefone celular.";"2024-02-09T13:56:08";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2183522";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386839";"";"2025-04-03T00:00:00";"22";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinário (Art. 151, III, RICD)";"Arquivamento";"502";"Arquivada";"923";"Declarada Prejudicada de Ofício pelo Presidente.";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2417830";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417830";"DOC";"38";"2024";"1028";"Ofício do Senado Federal";"Comunica restituição de autógrafo do PL 1287/2011, sancionado (Of 3/2024-SF).";"";"";"2024-02-06T14:31:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/501466";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386843";"";"2024-02-06T14:31:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 38/2024 (Ofício do Senado Federal), pelo Senado Federal, que ""Comunica restituição de autógrafo do PL 1287/2011, sancionado (Of 3/2024-SF)"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386843"
"2417831";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417831";"DOC";"39";"2024";"1028";"Ofício do Senado Federal";"Comunica restituição de autógrafo do PL 2243/2015, sancionado (Of 4/2024-SF).";"";"";"2024-02-06T19:58:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1554107";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386844";"";"2024-02-06T19:58:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 39/2024 (Ofício do Senado Federal), pelo Senado Federal, que ""Comunica restituição de autógrafo do PL 2243/2015, sancionado (Of 4/2024-SF)"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386844"
"2417832";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417832";"ATA";"24";"2024";"810";"Ata";"Ata 24ª Reunião CE 03/07/2023";"";"";"2024-02-08T13:48:34";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386845";"";"2024-02-08T13:48:34";"1";"";"2009";"CE";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"";"Apresentação de Proposição";"100";"Aguardando Providências Internas";"936";"Apresentação da ATA n. 24/2024 (Ata), pela Comissão de Educação, que ""Ata 24ª Reunião CE 03/07/2023"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386845"
"2417833";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417833";"ATA";"25";"2024";"810";"Ata";"Ata 18ª Reunião CE 12/06/2023";"";"";"2024-02-08T13:48:40";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386846";"";"2024-02-08T13:48:40";"1";"";"2009";"CE";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"";"Apresentação de Proposição";"100";"Aguardando Providências Internas";"936";"Apresentação da ATA n. 25/2024 (Ata), pela Comissão de Educação, que ""Ata 18ª Reunião CE 12/06/2023"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386846"
"2417834";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417834";"ATA";"26";"2024";"810";"Ata";"Ata 17ª Reunião CE 05/06/2023";"";"";"2024-02-08T13:48:49";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386847";"";"2024-02-08T13:48:49";"1";"";"2009";"CE";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"";"Apresentação de Proposição";"100";"Aguardando Providências Internas";"936";"Apresentação da ATA n. 26/2024 (Ata), pela Comissão de Educação, que ""Ata 17ª Reunião CE 05/06/2023"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386847"
"2417835";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417835";"DOC";"40";"2024";"1028";"Ofício do Senado Federal";"Comunica restituição de autógrafo do PL 9073/2017, sancionado (Of 5/2024-SF).";"";"";"2024-02-06T19:58:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2162085";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386848";"";"2024-02-06T19:58:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 40/2024 (Ofício do Senado Federal), pelo Senado Federal, que ""Comunica restituição de autógrafo do PL 9073/2017, sancionado (Of 5/2024-SF)"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386848"
"2417836";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417836";"DOC";"41";"2024";"1028";"Ofício do Senado Federal";"Comunica restituição de autógrafo do PL 5711/2023, sancionado (Of 6/2024-SF).";"";"";"2024-02-06T19:58:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406760";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386849";"";"2024-02-06T19:58:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 41/2024 (Ofício do Senado Federal), pelo Senado Federal, que ""Comunica restituição de autógrafo do PL 5711/2023, sancionado (Of 6/2024-SF)"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386849"
"2417837";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417837";"DOC";"42";"2024";"1028";"Ofício do Senado Federal";"Comunica restituição de autógrafo do PL 2626/2023, sancionado (Of 7/2024-SF).";"";"";"2024-02-06T19:58:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2362842";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386850";"";"2024-02-06T19:58:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 42/2024 (Ofício do Senado Federal), pelo Senado Federal, que ""Comunica restituição de autógrafo do PL 2626/2023, sancionado (Of 7/2024-SF)"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386850"
"2417838";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417838";"REQ";"237";"2024";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene em comemoração aos 200 anos da Imigração Alemã no Brasil.";"";"";"2024-02-09T14:52:49";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386851";"";"2024-06-12T00:00:00";"7";"";"180";"PLEN";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"Sessão Solene";"1070";"Tramitação Finalizada";"1285";"Sessão Solene realizada em 12/06/2024.";"Indefinida";""
"2417839";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417839";"DOC";"43";"2024";"1028";"Ofício do Senado Federal";"Comunica restituição de autógrafo do PL 2245/2023, sancionado (Of 8/2024-SF).";"";"";"2024-02-06T19:58:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2358915";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386853";"";"2024-02-06T19:58:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 43/2024 (Ofício do Senado Federal), pelo Senado Federal, que ""Comunica restituição de autógrafo do PL 2245/2023, sancionado (Of 8/2024-SF)"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386853"
"2417840";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417840";"DOC";"44";"2024";"1028";"Ofício do Senado Federal";"Comunica restituição de autógrafo do PL 3441/2021, sancionado (Of 9/2024-SF).";"";"";"2024-02-06T19:58:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2301550";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386854";"";"2024-02-06T19:58:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 44/2024 (Ofício do Senado Federal), pelo Senado Federal, que ""Comunica restituição de autógrafo do PL 3441/2021, sancionado (Of 9/2024-SF)"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386854"
"2417841";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417841";"INC";"38";"2024";"133";"Indicação";"Sugere ao Ministério da Saúde a criação de política pública de implante de próteses mamárias para pessoas intersexo.";"";"";"2024-02-09T14:56:47";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386855";"";"2024-02-28T00:00:00";"14";"";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Remessa a Ministério";"138";"Aguardando Resposta";"921";"Remessa por meio do Ofício 1ªSec/RI/E nº03  /2024, ao Ministro Chefe da Secretaria de Relaçoes Institucionais da Presidência da República.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2390253"
"2417842";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417842";"DOC";"45";"2024";"1028";"Ofício do Senado Federal";"Comunica restituição de autógrafo do PL 2673/2019, sancionado (Of 10/2024-SF).";"";"";"2024-02-06T19:58:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200476";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386856";"";"2024-02-06T19:58:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 45/2024 (Ofício do Senado Federal), pelo Senado Federal, que ""Comunica restituição de autógrafo do PL 2673/2019, sancionado (Of 10/2024-SF)"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386856"
"2417843";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417843";"DOC";"46";"2024";"1028";"Ofício do Senado Federal";"Comunica restituição de autógrafo do PL 4224/2021, sancionado (Of 11/2024-SF).";"";"";"2024-02-06T19:58:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2309768";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386858";"";"2024-02-06T19:58:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 46/2024 (Ofício do Senado Federal), pelo Senado Federal, que ""Comunica restituição de autógrafo do PL 4224/2021, sancionado (Of 11/2024-SF)"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386858"
"2417844";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417844";"DOC";"47";"2024";"1028";"Ofício do Senado Federal";"Comunica restituição de autógrafo do PL 3383/2021, sancionado (Of 12/2024-SF).";"";"";"2024-02-06T19:58:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314799";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386859";"";"2024-02-06T19:58:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 47/2024 (Ofício do Senado Federal), pelo Senado Federal, que ""Comunica restituição de autógrafo do PL 3383/2021, sancionado (Of 12/2024-SF)"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386859"
"2417845";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417845";"REQ";"238";"2024";"441";"Requerimento de Moção";"Requer aprovação de Moção de Aplauso à Eleição e Posse da Nova Diretoria da Federação de Proteção Animal e Meio Ambiente do Estado do Ceará.";"";"";"2024-02-09T15:10:05";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386860";"";"2024-02-23T00:00:00";"9";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 24/02/2024";"Indefinida";""
"2417846";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417846";"DOC";"48";"2024";"1028";"Ofício do Senado Federal";"Comunica restituição de autógrafo do PL 5497/2019, sancionado (Of 13/2024-SF).";"";"";"2024-02-06T19:58:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2224999";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386861";"";"2024-02-06T19:58:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 48/2024 (Ofício do Senado Federal), pelo Senado Federal, que ""Comunica restituição de autógrafo do PL 5497/2019, sancionado (Of 13/2024-SF)"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386861"
"2417847";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417847";"DOC";"49";"2024";"1028";"Ofício do Senado Federal";"Comunica restituição de autógrafo do PL 3696/2023, sancionado (Of 14/2024-SF).";"";"";"2024-02-06T19:59:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2388093";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386863";"";"2024-02-06T19:59:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 49/2024 (Ofício do Senado Federal), pelo Senado Federal, que ""Comunica restituição de autógrafo do PL 3696/2023, sancionado (Of 14/2024-SF)"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386863"
"2417848";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417848";"DOC";"50";"2024";"1028";"Ofício do Senado Federal";"Comunica restituição de autógrafo do PL 562/2021, sancionado (Of 15/2024-SF).";"";"";"2024-02-06T19:59:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270780";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386864";"";"2024-02-06T19:59:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 50/2024 (Ofício do Senado Federal), pelo Senado Federal, que ""Comunica restituição de autógrafo do PL 562/2021, sancionado (Of 15/2024-SF)"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386864"
"2417849";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417849";"DOC";"51";"2024";"1028";"Ofício do Senado Federal";"Comunica restituição de autógrafo do PL 7/2023, sancionado (Of 16/2024-SF).";"";"";"2024-02-06T19:59:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345634";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386865";"";"2024-02-06T19:59:00";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 51/2024 (Ofício do Senado Federal), pelo Senado Federal, que ""Comunica restituição de autógrafo do PL 7/2023, sancionado (Of 16/2024-SF)"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386865"
