"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2230794-24";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2230794-24";"2022-06-29";"2022-06-29T15:02:43";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"65766";"https://dadosabertos.camara.leg.br/api/v2/eventos/65766";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-06-07T14:18:21";"Parecer da Relatora, Dep. Áurea Carolina (PSOL-MG), pela aprovação.";"2326307";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2326307"
"2210646-27";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2210646-27";"2022-06-29";"2022-06-29T15:09:24";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"65853";"https://dadosabertos.camara.leg.br/api/v2/eventos/65853";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-06-23T14:19:12";"Parecer da Relatora, Dep. Flávia Morais (PDT-GO), pela aprovação, com emenda.";"2330098";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330098"
"2302848-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2302848-32";"2022-06-29";"2022-06-29T15:13:03";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"65766";"https://dadosabertos.camara.leg.br/api/v2/eventos/65766";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-06-27T12:30:56";"Parecer da Relatora, Dep. Jandira Feghali (PCdoB-RJ), pela rejeição deste, da Emenda 1 da CCULT, e do PL 3889/2021, apensado.";"2330308";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330308"
"2307878-21";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2307878-21";"2022-06-29";"2022-06-29T15:20:23";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"65766";"https://dadosabertos.camara.leg.br/api/v2/eventos/65766";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-06-14T14:01:30";"Parecer da Relatora, Dep. Lídice da Mata (PSB-BA), pela aprovação.";"2328509";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2328509"
"2330053-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330053-3";"2022-06-29";"2022-06-29T15:25:04";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"65853";"https://dadosabertos.camara.leg.br/api/v2/eventos/65853";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 19/2022, pela Deputada Celina Leão (PP/DF), que ""Institui o Programa Emprega + Mulheres e Jovens e altera a Lei nº 11.770, de 9 de setembro de 2008, e a Consolidação das Leis do Trabalho, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943"".";"0";""
"2313392-24";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313392-24";"2022-06-29";"2022-06-29T15:30:36";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"65766";"https://dadosabertos.camara.leg.br/api/v2/eventos/65766";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-06-29T09:10:34";"Parecer da Relatora, Dep. Lídice da Mata (PSB-BA), pela aprovação deste, e do PL 2530/2020, apensado, com substitutivo.";"2330614";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330614"
"2262167-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2262167-37";"2022-06-29";"2022-06-29T15:34:56";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"65766";"https://dadosabertos.camara.leg.br/api/v2/eventos/65766";"1";"0";"0";"0";"A Dep. Áurea Carolina leu o parecer, a pedido da Relatora. Aprovado o Parecer.";"";"";"2022-06-23T09:39:42";"Parecer da Relatora, Dep. Maria do Rosário (PT-RS), pela aprovação deste, e da Emenda adotada pela CVT.";"2330023";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330023"
"2330417-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330417-2";"2022-06-29";"2022-06-29T15:37:04";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"65853";"https://dadosabertos.camara.leg.br/api/v2/eventos/65853";"1";"12";"0";"0";"Aprovado. Resultado:  12 votos ""Sim"". Quórum de votação: 12 votos.";"";"";"";"Apresentação do Requerimento n. 21/2022, pelas Deputadas Sâmia Bomfim (PSOL/SP) e Vivi Reis PSOL, que ""Requer Moção de Solidariedade à atriz Klara Castanho
"".";"0";""
"2226261-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2226261-37";"2022-06-29";"2022-06-29T15:44:18";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"65853";"https://dadosabertos.camara.leg.br/api/v2/eventos/65853";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-05-31T13:12:27";"Parecer do Relator, Dep. Delegado Antônio Furtado, pela aprovação do Projeto de Lei 5606/2019 e do PL 3988/2020, apensado, com Substitutivo.";"2325347";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2325347"
"2275639-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2275639-28";"2022-06-29";"2022-06-29T16:08:49";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"65853";"https://dadosabertos.camara.leg.br/api/v2/eventos/65853";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-06-13T16:44:27";"Parecer da Relatora, Dep. Carmen Zanotto (CIDADANIA-SC), pela aprovação, com Substitutivo.";"2327308";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2327308"
"2306017-24";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2306017-24";"2022-06-29";"2022-06-29T16:29:03";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"65853";"https://dadosabertos.camara.leg.br/api/v2/eventos/65853";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-06-23T16:17:44";"Parecer do Relator, Dep. Delegado Antônio Furtado (UNIÃO-RJ), pela aprovação.";"2330121";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330121"
"2318277-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318277-37";"2022-06-29";"2022-06-29T20:23:39";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"65975";"https://dadosabertos.camara.leg.br/api/v2/eventos/65975";"1";"0";"0";"0";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2022-06-29T20:23:12";"Votação preliminar em turno único.";"2022-06-29T20:17:51";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Bilac Pinto (UNIÃO-MG), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; pela não implicação financeira, não cabendo manifestação sobre sua adequação orçamentária e financeira, e, no mérito, pela rejeição.";"2330842";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330842"
"2318277-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318277-38";"2022-06-29";"2022-06-29T20:35:07";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"65975";"https://dadosabertos.camara.leg.br/api/v2/eventos/65975";"1";"0";"0";"0";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2022-06-29T20:23:12";"Votação preliminar em turno único.";"2022-06-29T20:17:51";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Bilac Pinto (UNIÃO-MG), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; pela não implicação financeira, não cabendo manifestação sobre sua adequação orçamentária e financeira, e, no mérito, pela rejeição.";"2330842";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330842"
"2318277-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318277-41";"2022-06-29";"2022-06-29T20:53:56";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"65975";"https://dadosabertos.camara.leg.br/api/v2/eventos/65975";"0";"86";"237";"2";"Rejeitado o destaque. Sim: 86; não: 237; abstenção: 1; total: 324.";"2022-06-29T20:36:26";"Votação do DTQ 4: PT: destaque para preferência para o texto original da MPV 1.106, de 2022. (art. 161, IV)";"2022-06-29T20:17:51";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Bilac Pinto (UNIÃO-MG), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; pela não implicação financeira, não cabendo manifestação sobre sua adequação orçamentária e financeira, e, no mérito, pela rejeição.";"2330842";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330842"
"2318277-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318277-43";"2022-06-29";"2022-06-29T21:06:23";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"65975";"https://dadosabertos.camara.leg.br/api/v2/eventos/65975";"1";"245";"69";"1";"Aprovada a Medida Provisória nº 1.106 de 2022, na forma do Projeto de Lei de Conversão, ressalvados os destaques. Sim: 245; não: 69; total: 314.";"2022-06-29T20:57:14";"Votação, quanto ao mérito, em turno único.";"2022-06-29T20:17:51";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Bilac Pinto (UNIÃO-MG), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; pela não implicação financeira, não cabendo manifestação sobre sua adequação orçamentária e financeira, e, no mérito, pela rejeição.";"2330842";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330842"
"2318277-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318277-48";"2022-06-29";"2022-06-29T21:32:16";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"65975";"https://dadosabertos.camara.leg.br/api/v2/eventos/65975";"0";"94";"237";"2";"Rejeitado o destaque. Sim: 94; não: 237; abstenção: 1; total: 332.";"2022-06-29T21:07:08";"Votação do DTQ 1: PT: destaque do §5º do art. 6º da lei 10820/2003 na redação proposta pela Emenda de Comissão n. 37, para que substitua o texto equivalente no PLV oferecido à MPV 1.106, de 2022. (art. 161, II).";"2022-06-29T20:17:51";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Bilac Pinto (UNIÃO-MG), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; pela não implicação financeira, não cabendo manifestação sobre sua adequação orçamentária e financeira, e, no mérito, pela rejeição.";"2330842";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330842"
"2318277-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318277-51";"2022-06-29";"2022-06-29T22:13:52";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"65975";"https://dadosabertos.camara.leg.br/api/v2/eventos/65975";"";"244";"81";"2";"Mantido o texto. Sim: 244; não: 81; abstenção: 1; total: 327.";"2022-06-29T21:32:49";"Votação do DTQ 2: PT: destaque, com vistas à rejeição, do art. 6º-B º da lei 10.820/2003, alterado pelo art. 1º da PLV apresentado à MPV 1.106, de 2022. (art. 161, I).";"2022-06-29T20:17:51";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Bilac Pinto (UNIÃO-MG), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; pela não implicação financeira, não cabendo manifestação sobre sua adequação orçamentária e financeira, e, no mérito, pela rejeição.";"2330842";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330842"
"2318277-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318277-55";"2022-06-29";"2022-06-29T22:33:10";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"65975";"https://dadosabertos.camara.leg.br/api/v2/eventos/65975";"0";"91";"213";"2";"Rejeitada a Emenda de Plenário nº 2. Sim: 91; não: 213; abstenção: 1; total: 305.";"2022-06-29T22:14:19";"Votação do DTQ 5: PSOL: Emenda de Plenário n. 2 (art. 161, II).";"2022-06-29T20:17:51";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Bilac Pinto (UNIÃO-MG), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; pela não implicação financeira, não cabendo manifestação sobre sua adequação orçamentária e financeira, e, no mérito, pela rejeição.";"2330842";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330842"
"2287511-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2287511-93";"2022-06-29";"2022-06-29T22:53:51";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"65975";"https://dadosabertos.camara.leg.br/api/v2/eventos/65975";"1";"0";"0";"0";"Aprovado o Projeto de Decreto Legislativo nº 253, de 2021.";"2022-06-29T22:48:03";"Votação em turno único.";"";"";"0";""
"2287511-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2287511-96";"2022-06-29";"2022-06-29T22:57:22";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"65975";"https://dadosabertos.camara.leg.br/api/v2/eventos/65975";"1";"0";"0";"0";"Aprovada a Redação Final, assinada pelo Relator, Dep. Eduardo Cury (PSDB-SP).";"2022-06-29T22:57:00";"Votação da Redação Final.";"";"";"0";""
"2320046-21";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320046-21";"2022-06-29";"2022-06-29T17:42:46";"6855";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6855";"CMO";"65931";"https://dadosabertos.camara.leg.br/api/v2/eventos/65931";"1";"0";"0";"0";"O Relatório a Complementação de Voto foram aprovados, ressalvados os Destaques, com votos contrários dos Deputados Elias Vaz, Marcel van Hattem, Enio Verri e dos senadores Zenaide Maia (remotamente) e Fabiano Contarato (remotamente)";"";"";"2022-06-29T16:05:02";"Complementação de voto";"2330717";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330717"
"2320043-11";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320043-11";"2022-06-29";"2022-06-29T19:05:22";"6855";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6855";"CMO";"65931";"https://dadosabertos.camara.leg.br/api/v2/eventos/65931";"1";"0";"0";"0";"Aprovado.";"";"";"2022-06-27T18:28:08";"VOTO: pela aprovação do Projeto de Lei na forma apresentada pelo Poder Executivo. Quanto às 8 (oito) emendas apresentadas, o Relator ofereceu voto pela INADMISSIBILIDADE das emendas nºs 2, 3, 4, 5, 6 e 7 e REJEITADAS as de nºs 1 e 8.";"2330394";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330394"
"2324286-11";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324286-11";"2022-06-29";"2022-06-29T19:08:11";"6855";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6855";"CMO";"65931";"https://dadosabertos.camara.leg.br/api/v2/eventos/65931";"1";"0";"0";"0";"Aprovado.";"";"";"2022-06-21T13:26:36";"Relatório do Relator (CMO), Dep. Felipe Francischini (UNIÃO-PR), pela aprovação.";"2329668";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329668"
"2330717-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330717-3";"2022-06-29";"2022-11-10T13:44:25";"6855";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6855";"CMO";"65931";"https://dadosabertos.camara.leg.br/api/v2/eventos/65931";"1";"0";"0";"0";"Aprovado.";"";"";"2022-06-29T15:53:06";"Apresentação da Complementação de Voto n. 1 CMO, pelo Senador Marcos do Val (PODE-ES).";"0";""
"2330309-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330309-4";"2022-06-29";"2022-06-29T16:12:39";"539064";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539064";"PEC01122";"65936";"https://dadosabertos.camara.leg.br/api/v2/eventos/65936";"0";"0";"0";"0";"Rejeitado o requerimento contra o voto do Dep.Tiago Mitraud.";"2022-06-29T16:12:29";"Iniciada  a Votação";"";"Apresentação do Requerimento n. 1/2022, pelo Deputado Tiago Mitraud (NOVO-MG), que: ""Requer a realização de audiência pública para discutir o impacto orçamentário da Proposta de Emenda à Constituição nº 11 de 2022 que 'Institui o piso salarial nacional do enfermeiro, do técnico de enfermagem, do auxiliar de enfermagem e da parteira', com os convidados: Representante da Associação Nacional de Hospitais Privados (ANAHP); Representante da Federação Brasileira de Hospitais (FBH); Representante da Confederação Nacional de Saúde (CNSaúde); Representante da Confederação das Santas Casas de Misericórdia, Hospitais e Entidades Filantrópicas (CMB); Representante do Conselho Nacional de Secretários de Saúde (CONASS); Representante do Conselho Nacional de Secretarias Municipais de Saúde (CONASEMS); Representante da Confederação Nacional de Municípios (CNM); e Representante da Frente Nacional dos Prefeitos (FNP)"".";"0";""
"2235966-45";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2235966-45";"2022-06-30";"2022-06-30T11:05:03";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66011";"https://dadosabertos.camara.leg.br/api/v2/eventos/66011";"1";"0";"0";"0";"Aprovada a Redação Final, assinada pelo Relator, Dep. Filipe Barros (PL-PR).";"2022-06-30T11:04:39";"Votação da Redação Final.";"";"Apresentação do Projeto de Decreto Legislativo n. 769/2019, pela RELAÇÕES EXTERIORES E DE DEFESA NACIONAL, que ""Aprova o texto do Acordo de Cooperação Técnica entre o Governo da República de Uganda e o Governo da República Federativa do Brasil, assinado em Kampala, em 29 de setembro de 2011. "".";"0";""
"2291804-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2291804-42";"2022-06-30";"2022-06-30T11:08:39";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66011";"https://dadosabertos.camara.leg.br/api/v2/eventos/66011";"1";"0";"0";"0";"Aprovada a Redação Final assinada pela Relatora, Dep. Dra. Soraya Manato (PTB-ES).";"2022-06-30T11:08:19";"Votação da Redação Final.";"2022-06-30T10:58:32";"Parecer proferido em Plenário pela relatora, Dep. Dra. Soraya Manato (PTB-ES), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa do PL 2.610, de 2021, e do Substitutivo adotado pela relatora da Comissão de Seguridade Social e Família.";"2330936";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330936"
"2235966-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2235966-43";"2022-06-30";"2022-06-30T11:04:21";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66011";"https://dadosabertos.camara.leg.br/api/v2/eventos/66011";"1";"0";"0";"0";"Aprovado o Projeto de Decreto Legislativo nº 769, de 2019.";"2022-06-30T11:03:58";"Votação em turno único.";"";"Apresentação do Projeto de Decreto Legislativo n. 769/2019, pela RELAÇÕES EXTERIORES E DE DEFESA NACIONAL, que ""Aprova o texto do Acordo de Cooperação Técnica entre o Governo da República de Uganda e o Governo da República Federativa do Brasil, assinado em Kampala, em 29 de setembro de 2011. "".";"0";""
"2291804-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2291804-39";"2022-06-30";"2022-06-30T11:06:51";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66011";"https://dadosabertos.camara.leg.br/api/v2/eventos/66011";"1";"0";"0";"0";"Aprovado o Substitutivo ao Projeto de Lei nº 2.610, de 2021, adotado pela Relatora da Comissão de Seguridade Social e Família.";"2022-06-30T11:01:27";"Votação em turno único.";"2022-06-30T10:58:32";"Parecer proferido em Plenário pela relatora, Dep. Dra. Soraya Manato (PTB-ES), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa do PL 2.610, de 2021, e do Substitutivo adotado pela relatora da Comissão de Seguridade Social e Família.";"2330936";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330936"
"2237947-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2237947-43";"2022-06-30";"";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSAUDE";"0";"";"0";"0";"0";"0";"Apresentação do Voto em Separado n. 1 CSSF, pela Deputada Chris Tonietto (PL/RJ).";"";"";"2021-11-16T14:12:40";"Parecer da Relatora, Dep. Adriana Ventura (NOVO-SP), pela aprovação, com substitutivo.";"2307124";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2307124"
"2306112-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2306112-46";"2022-07-04";"2022-07-04T15:28:22";"539058";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539058";"PEC03921";"66000";"https://dadosabertos.camara.leg.br/api/v2/eventos/66000";"1";"0";"0";"0";"Aprovado o Parecer.";"2022-07-04T15:28:08";"Iniciada  a Votação do Parecer da Relatora, Dep. Bia Kicis.";"2022-07-04T11:12:28";"Parecer da Relatora, Dep. Bia Kicis (PL-DF), pela aprovação.";"2331142";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331142"
"2330341-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330341-2";"2022-07-05";"2022-07-05T14:37:32";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTRAB";"65969";"https://dadosabertos.camara.leg.br/api/v2/eventos/65969";"1";"0";"0";"0";"Aprovado. O Deputado Túlio Gadelha subscreveu o requerimento.";"";"";"";"Apresentação do Requerimento n. 83/2022, pela Deputada Erika Kokay (PT/DF), que ""Solicita a realização de audiência pública nesta Comissão para discutir a regulamentação da jornada de trabalho do Psicólogo em até 30 horas semanais, conforme prevê o projeto de lei nº 1214, de 2019. "".";"0";""
"2330444-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330444-2";"2022-07-05";"2022-07-05T14:37:32";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTRAB";"65969";"https://dadosabertos.camara.leg.br/api/v2/eventos/65969";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 84/2022, pelo Deputado Paulo Ramos (PDT/RJ), que ""Requer o aditamento ao REQ 42/2022-CTASP, para inclusão de convidado na realização de audiência pública"".";"0";""
"2330445-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330445-2";"2022-07-05";"2022-07-05T14:37:33";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTRAB";"65969";"https://dadosabertos.camara.leg.br/api/v2/eventos/65969";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 85/2022, pela Deputada Dra. Soraya Manato (PTB/ES), que ""Requer o aditamento ao Requerimento nº 68/2022 CTASP, para inclusão de convidados para a realização de audiência pública"".";"0";""
"2330726-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330726-2";"2022-07-05";"2022-07-05T14:37:33";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTRAB";"65969";"https://dadosabertos.camara.leg.br/api/v2/eventos/65969";"1";"0";"0";"0";"Aprovado. O Requerimento foi transformado em convite. Os Deputados Leonardo Monteiro, Bira do Pindaré, Erika Kokay e Carlos Veras subscreveram o requerimento.";"";"";"";"Apresentação do Requerimento n. 86/2022, pela Deputada Fernanda Melchionna (PSOL/RS), que ""Requer o comparecimento do Presidente da Caixa Econômica Federal, SR. PEDRO DUARTE GUIMARÃES, para que preste esclarecimentos ao Plenário da Comissão de Trabalho, Administração e Serviço Público acerca das denúncias de assédio sexual "".";"0";""
"2330728-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330728-2";"2022-07-05";"2022-07-05T14:37:33";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTRAB";"65969";"https://dadosabertos.camara.leg.br/api/v2/eventos/65969";"1";"0";"0";"0";"Aprovado. A Deputada Erika Kokay subscreveu o requerimento.";"";"";"";"Apresentação do Requerimento n. 87/2022, pelo Deputado Daniel Almeida (PCdoB/BA), que ""Requeiro a realização de Audiência Pública para debater sobre a situação dos trabalhadores lesionados no Brasil"".";"0";""
"2330808-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330808-2";"2022-07-05";"2022-07-05T14:37:33";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTRAB";"65969";"https://dadosabertos.camara.leg.br/api/v2/eventos/65969";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 88/2022, pela Deputada Erika Kokay (PT-DF), que: ""Requer a realização de audiência pública para discutir o fenômeno do assédio sexual mundo do trabalho"".";"0";""
"2330809-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330809-2";"2022-07-05";"2022-07-05T14:37:34";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTRAB";"65969";"https://dadosabertos.camara.leg.br/api/v2/eventos/65969";"1";"0";"0";"0";"Aprovado. O Requerimento foi transformado em convite. Os Deputados Bira do Pindaré, Rogério Correia e Leonardo Monteiro subscreveram o requerimento.";"";"";"";"Apresentação do Requerimento n. 89/2022, pela Deputada Erika Kokay (PT/DF), que ""Requer a convocação do Senhor Ministro de Estado da Economia, Senhor Paulo Guedes, para prestar esclarecimentos sobre o impacto da quebra do monopólio da Caixa sobre as atividades de penhor de bens móveis em seus resultados financeiros e das denúncias de assédio sexual contra o presidente da instituição. "".";"0";""
"2193342-72";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193342-72";"2022-07-05";"2022-07-05T15:09:49";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTRAB";"65969";"https://dadosabertos.camara.leg.br/api/v2/eventos/65969";"1";"0";"0";"0";"Aprovado o Parecer. Contra os Deputados Tiago Mitraud e Alexis Fonteyne.";"";"";"2022-07-05T06:41:52";"Apresentação do Requerimento n. 83/2022, pela Deputada Erika Kokay (PT/DF), que ""Solicita a realização de audiência pública nesta Comissão para discutir a regulamentação da jornada de trabalho do Psicólogo em até 30 horas semanais, conforme prevê o projeto de lei nº 1214, de 2019. "".";"2330341";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330341"
"620131-61";"https://dadosabertos.camara.leg.br/api/v2/votacoes/620131-61";"2022-07-05";"2022-07-05T15:17:13";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTRAB";"65969";"https://dadosabertos.camara.leg.br/api/v2/eventos/65969";"1";"0";"0";"0";"Aprovado o Requerimento de Adiamento de Votação, do Deputado Rogério Correia, por 3 sessões";"";"";"2021-12-16T15:41:13";"Parecer do Relator, Dep. Tiago Mitraud (NOVO-MG), pela aprovação, com substitutivo.";"2312985";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2312985"
